Departure,Return,Bike,Departure station,Return station,Membership type,Covered distance (m),Duration (sec.),Departure battery voltage (mV),Return battery voltage (mV),Departure temperature (°C),Return temperature (°C),Stopover duration (sec.),Number of stopovers
2/25/2018 15:00,2/25/2018 16:00,1338,0148 Quebec & Milross,0153 Arbutus Greenway & Fir,365 Plus,3957,1019,3645,3821,15,13,0,0
2/25/2018 15:00,2/25/2018 16:00,885,0035 Coal Harbour Community Centre,0017 Marinaside & Davie,365 Standard,6834,1842,3747,4011,15,11,0,0
2/25/2018 15:00,2/25/2018 16:00,502,0015 Granville & Georgia,0154 Kitsilano Beach Park,365 Standard,3616,1344,3526,3655,8,9,0,0
2/25/2018 15:00,2/25/2018 16:00,1125,0080 Laurel & Broadway,0052 Cambie & Water,365 Day Founding Plus,3536,1096,3905,4093,16,13,0,0
2/25/2018 16:00,2/25/2018 16:00,983,0037 Hornby & Nelson,0078 Nelson & Mainland,365 Day Founding Standard,0,124,3619,3661,10,9,0,0
2/25/2018 16:00,2/25/2018 16:00,1431,0037 Hornby & Nelson,0063 Robson & Granville,365 Day Founding Plus,483,224,3918,3992,10,10,0,0
2/25/2018 16:00,2/25/2018 16:00,110,0035 Coal Harbour Community Centre,0035 Coal Harbour Community Centre,24 Hour,0,52,3660,3710,13,13,0,0
2/25/2018 16:00,2/25/2018 16:00,276,0035 Coal Harbour Community Centre,0105 Stanley Park - Totem Poles,24 Hour,2895,1176,3692,3810,12,11,0,0
2/25/2018 16:00,2/25/2018 16:00,1365,0102 Stanley Park - Second Beach North,0028 Davie & Beach,365 Day Founding Standard,1392,692,3758,3885,8,10,0,0
2/25/2018 16:00,2/25/2018 16:00,110,0035 Coal Harbour Community Centre,0035 Coal Harbour Community Centre,24 Hour,0,16,3647,3697,13,13,0,0
2/25/2018 16:00,2/25/2018 16:00,49,0102 Stanley Park - Second Beach North,0028 Davie & Beach,365 Day Founding Standard,1288,686,3852,3990,11,10,0,0
2/25/2018 16:00,2/25/2018 16:00,110,0035 Coal Harbour Community Centre,0105 Stanley Park - Totem Poles,24 Hour,2879,1101,3632,3756,14,12,0,0
2/25/2018 16:00,2/25/2018 16:00,480,0209 Stanley Park - Information Booth,0105 Stanley Park - Totem Poles,24 Hour,1419,831,3932,4103,13,12,0,0
2/25/2018 16:00,2/25/2018 16:00,481,0065 Cypress & Cornwall,0208 Arbutus Greenway & Broadway,365 Day Founding Standard,1337,586,3666,3766,17,14,0,0
2/25/2018 16:00,2/25/2018 16:00,951,0063 Robson & Granville,0037 Hornby & Nelson,365 Day Founding Plus,502,253,3674,3753,9,9,0,0
2/25/2018 16:00,2/25/2018 16:00,720,0209 Stanley Park - Information Booth,0105 Stanley Park - Totem Poles,24 Hour,1451,671,3821,3974,12,11,0,0
2/25/2018 16:00,2/25/2018 16:00,1181,0032 Comox & Denman,0011 Ontario & Seawall,24 Hour,5803,1634,3964,4253,8,11,0,0
2/25/2018 16:00,2/25/2018 16:00,267,0017 Marinaside & Davie,0083 Aquatic Centre,24 Hour,2452,888,3980,4071,15,13,0,0
2/25/2018 16:00,2/25/2018 16:00,690,0032 Comox & Denman,0011 Ontario & Seawall,24 Hour,5699,1616,3989,4195,8,11,0,0
2/25/2018 16:00,2/25/2018 16:00,927,0012 Dunsmuir & Richards,0044 Richards & Beach,Archived Monthly Plus,1470,407,3980,4090,8,9,0,0
2/25/2018 16:00,2/25/2018 16:00,1222,0017 Marinaside & Davie,0083 Aquatic Centre,24 Hour,2493,837,3903,4082,14,13,0,0
2/25/2018 16:00,2/25/2018 16:00,125,0015 Granville & Georgia,0047 Chilco & Beach,365 Plus,2748,563,3663,3814,8,11,0,0
2/25/2018 16:00,2/25/2018 16:00,476,0083 Aquatic Centre,0028 Davie & Beach,365 Day Founding Plus,1270,485,3947,4059,10,12,0,0
2/25/2018 16:00,2/25/2018 16:00,757,0083 Aquatic Centre,0053 Keefer & Abbott,365 Day Founding Plus,3912,806,3872,4029,11,12,0,0
2/25/2018 16:00,2/25/2018 16:00,759,0208 Arbutus Greenway & Broadway,0110 5th & Arbutus,365 Standard,483,280,4019,4145,10,9,0,0
2/25/2018 16:00,2/25/2018 16:00,449,0005 Dunsmuir & Beatty,0078 Nelson & Mainland,365 Day Founding Standard,929,260,3640,3729,8,10,0,0
2/25/2018 16:00,2/25/2018 16:00,753,0037 Hornby & Nelson,0187 Bute & Davie,365 Day Founding Standard,994,430,3890,4000,8,9,0,0
2/25/2018 16:00,2/25/2018 16:00,951,0037 Hornby & Nelson,0060 Bidwell & Burnaby,365 Plus,2387,730,3637,3814,9,10,0,0
2/25/2018 16:00,2/25/2018 16:00,9,0028 Davie & Beach,0065 Cypress & Cornwall,Archived Monthly Plus,2813,1458,3810,3932,16,12,0,0
2/25/2018 16:00,2/25/2018 17:00,622,0050 Bute & Comox,0028 Davie & Beach,24 Hour,6240,4479,3827,3955,11,7,0,0
2/25/2018 16:00,2/25/2018 16:00,207,0196 Drake & Hornby,0104 Stanley Park - Second Beach South,365 Standard,3389,1036,3918,4148,8,10,0,0
2/25/2018 16:00,2/25/2018 16:00,711,0174 1st & Ontario,0107 8th & Ontario,365 Corporate Plus,1253,373,3624,3771,8,9,0,0
2/25/2018 16:00,2/25/2018 16:00,43,0154 Kitsilano Beach Park,0039 Helmcken & Burrard,365 Standard,2807,863,3947,4063,9,10,0,0
2/25/2018 16:00,2/25/2018 16:00,166,0083 Aquatic Centre,0028 Davie & Beach,24 Hour,0,988,3582,3776,8,5,0,0
2/25/2018 16:00,2/25/2018 16:00,1222,0083 Aquatic Centre,0028 Davie & Beach,24 Hour,1533,901,3969,4051,12,10,0,0
2/25/2018 16:00,2/25/2018 16:00,49,0028 Davie & Beach,0047 Chilco & Beach,365 Day Founding Plus,338,187,3879,3956,11,10,0,0
2/25/2018 16:00,2/25/2018 16:00,1296,0174 1st & Ontario,0010 Stamp's Landing,365 Standard,1431,449,3939,4087,8,9,0,0
2/25/2018 16:00,2/25/2018 16:00,147,0209 Stanley Park - Information Booth,0105 Stanley Park - Totem Poles,24 Hour,986,395,3800,3969,13,13,0,0
2/25/2018 16:00,2/25/2018 16:00,178,0209 Stanley Park - Information Booth,0105 Stanley Park - Totem Poles,24 Hour,984,376,3971,4069,12,12,0,0
2/25/2018 16:00,2/25/2018 16:00,110,0105 Stanley Park - Totem Poles,0035 Coal Harbour Community Centre,24 Hour,2558,888,3594,3790,11,11,0,0
2/25/2018 16:00,2/25/2018 16:00,276,0105 Stanley Park - Totem Poles,0035 Coal Harbour Community Centre,24 Hour,2564,867,3706,3848,10,10,0,0
2/25/2018 16:00,2/25/2018 17:00,720,0105 Stanley Park - Totem Poles,0102 Stanley Park - Second Beach North,24 Hour,7863,4281,3881,4059,12,8,0,0
2/25/2018 16:00,2/25/2018 17:00,843,0005 Dunsmuir & Beatty,0002 Burrard Station,365 Day Founding Plus,4343,2290,3610,3760,8,9,263,1
2/25/2018 16:00,2/25/2018 17:00,305,0209 Stanley Park - Information Booth,0209 Stanley Park - Information Booth,24 Hour,10755,3396,4098,4285,12,8,0,0
2/25/2018 16:00,2/25/2018 17:00,815,0209 Stanley Park - Information Booth,0209 Stanley Park - Information Booth,24 Hour,10579,3296,3774,4061,12,9,0,0
2/25/2018 16:00,2/25/2018 17:00,1173,0105 Stanley Park - Totem Poles,0102 Stanley Park - Second Beach North,24 Hour,7675,4177,3740,3869,15,8,0,0
2/25/2018 16:00,2/25/2018 17:00,714,0209 Stanley Park - Information Booth,0209 Stanley Park - Information Booth,24 Hour,10620,3280,3947,4243,12,7,0,0
2/25/2018 16:00,2/25/2018 16:00,464,0088 Harwood & Bute,0088 Harwood & Bute,365 Plus,1235,466,3706,3848,7,9,102,1
2/25/2018 16:00,2/25/2018 16:00,385,0092 Chilco & Barclay,0102 Stanley Park - Second Beach North,365 Day Founding Plus,1002,343,3864,4003,11,11,0,0
2/25/2018 16:00,2/25/2018 16:00,637,0101 Stanley Park - Vancouver Aquarium,0101 Stanley Park - Vancouver Aquarium,24 Hour,0,255,3922,4042,8,7,0,0
2/25/2018 16:00,2/25/2018 16:00,183,0101 Stanley Park - Vancouver Aquarium,0101 Stanley Park - Vancouver Aquarium,24 Hour,0,19,3866,3943,8,6,0,0
2/25/2018 16:00,2/25/2018 16:00,1310,0030 Abbott & Cordova,0055 Keefer & Columbia,Archived Monthly Standard,827,237,3913,4087,9,10,0,0
2/25/2018 16:00,2/25/2018 16:00,323,0101 Stanley Park - Vancouver Aquarium,0101 Stanley Park - Vancouver Aquarium,24 Hour,1583.33,190,3745,3848,9,9,0,0
2/25/2018 16:00,2/25/2018 16:00,690,0011 Ontario & Seawall,0010 Stamp's Landing,24 Hour,1580,598,4053,4190,12,10,0,0
2/25/2018 16:00,2/25/2018 16:00,1123,0088 Harwood & Bute,0004 Yaletown-Roundhouse Station,Archived Monthly Standard,1378,433,3769,3916,7,9,0,0
2/25/2018 16:00,2/25/2018 16:00,1181,0011 Ontario & Seawall,0010 Stamp's Landing,24 Hour,1531,571,4145,4256,11,10,0,0
2/25/2018 16:00,2/25/2018 16:00,423,0212 Union & Gore,0054 Expo & Carrall,365 Standard,1488,400,3802,4005,11,12,0,0
2/25/2018 16:00,2/25/2018 16:00,207,0104 Stanley Park - Second Beach South,0035 Coal Harbour Community Centre,365 Standard,2334,748,4066,4188,9,8,0,0
2/25/2018 16:00,2/25/2018 17:00,323,0101 Stanley Park - Vancouver Aquarium,0102 Stanley Park - Second Beach North,24 Hour,4384,1695,3784,3940,9,8,0,0
2/25/2018 16:00,2/25/2018 17:00,637,0101 Stanley Park - Vancouver Aquarium,0102 Stanley Park - Second Beach North,24 Hour,4380,1623,3960,4171,8,7,0,0
2/25/2018 16:00,2/25/2018 17:00,178,0105 Stanley Park - Totem Poles,0209 Stanley Park - Information Booth,24 Hour,5107,1833,3990,4172,10,7,0,0
2/25/2018 16:00,2/25/2018 16:00,1216,0063 Robson & Granville,0032 Comox & Denman,365 Standard,2178,654,3876,4027,8,11,0,0
2/25/2018 16:00,2/25/2018 17:00,147,0105 Stanley Park - Totem Poles,0209 Stanley Park - Information Booth,24 Hour,5060,1773,3852,4014,11,8,0,0
2/25/2018 16:00,2/25/2018 16:00,303,0104 Stanley Park - Second Beach South,0033 Robson & Denman,365 Day Founding Plus,1480,559,3735,3874,7,7,0,0
2/25/2018 16:00,2/25/2018 16:00,310,0037 Hornby & Nelson,0089 Burrard & Drake,365 Day Founding Plus,647,221,3924,3977,7,8,0,0
2/25/2018 16:00,2/25/2018 16:00,951,0060 Bidwell & Burnaby,0083 Aquatic Centre,90 Day,1006,268,3710,3803,8,10,0,0
2/25/2018 16:00,2/25/2018 17:00,207,0035 Coal Harbour Community Centre,0024 Hornby & Pender,365 Standard,1578,571,4096,4217,9,9,0,0
2/25/2018 17:00,2/25/2018 17:00,722,0069 7th & Granville,0008 8th & Ash,365 Day Founding Standard,1643,400,3795,3922,7,10,0,0
2/25/2018 17:00,2/25/2018 17:00,976,0069 7th & Granville,0008 8th & Ash,365 Day Founding Standard,0,453,3518,3684,8,7,0,0
2/25/2018 17:00,2/25/2018 17:00,1055,0167 Cordova & Columbia,0010 Stamp's Landing,365 Standard,3261,790,3718,3860,8,8,0,0
2/25/2018 17:00,2/25/2018 17:00,1198,0099 Vancouver Art Gallery - North Plaza,0019 Robson & Hornby,24 Hour,179,218,3823,3840,3,7,0,0
2/25/2018 17:00,2/25/2018 17:00,230,0099 Vancouver Art Gallery - North Plaza,0196 Drake & Hornby,24 Hour,1143,1093,3645,3726,7,8,0,0
2/25/2018 17:00,2/25/2018 17:00,1027,0084 Sunset Beach West,0081 7th & Heather,365 Plus,4563,1255,3744,4003,7,9,0,0
2/25/2018 17:00,2/25/2018 17:00,1439,0024 Hornby & Pender,0037 Hornby & Nelson,365 Standard,865,326,3968,4082,8,9,0,0
2/25/2018 17:00,2/25/2018 17:00,1180,0108 Cypress & 1st,0108 Cypress & 1st,365 Day Founding Plus,0,17,3839,3901,7,7,0,0
2/25/2018 17:00,2/25/2018 17:00,547,0089 Burrard & Drake,0060 Bidwell & Burnaby,90 Day,1464,383,3892,4064,8,9,0,0
2/25/2018 17:00,2/25/2018 17:00,166,0028 Davie & Beach,0035 Coal Harbour Community Centre,24 Hour,0,1516,3557,3766,7,4,0,0
2/25/2018 17:00,2/25/2018 17:00,1180,0108 Cypress & 1st,0011 Ontario & Seawall,365 Day Founding Plus,4037,830,3810,4022,8,9,0,0
2/25/2018 17:00,2/25/2018 17:00,1365,0028 Davie & Beach,0035 Coal Harbour Community Centre,24 Hour,3540,1911,3740,3811,8,7,0,0
2/25/2018 17:00,2/25/2018 18:00,896,0198 6th & Main,0209 Stanley Park - Information Booth,365 Plus,10242,3211,3627,3890,8,6,0,0
2/25/2018 17:00,2/25/2018 17:00,331,0174 1st & Ontario,0026 Beatty & Robson,Archived Monthly Plus,2293,616,3805,3968,8,7,0,0
2/25/2018 17:00,2/25/2018 17:00,1232,0041 Cardero & Robson,0035 Coal Harbour Community Centre,365 Day Founding Plus,639,237,3710,3831,7,8,0,0
2/25/2018 17:00,2/25/2018 17:00,40,0048 Comox & Broughton,0102 Stanley Park - Second Beach North,365 Day Founding Standard,2023,548,3839,3968,7,9,0,0
2/25/2018 17:00,2/25/2018 17:00,1198,0019 Robson & Hornby,0196 Drake & Hornby,24 Hour,959,476,3803,3855,3,7,0,0
2/25/2018 17:00,2/25/2018 17:00,134,0102 Stanley Park - Second Beach North,0102 Stanley Park - Second Beach North,24 Hour,0,17,4011,4122,7,5,0,0
2/25/2018 17:00,2/25/2018 17:00,70,0102 Stanley Park - Second Beach North,0028 Davie & Beach,24 Hour,1556,554,3718,3881,8,9,0,0
2/25/2018 17:00,2/25/2018 17:00,134,0102 Stanley Park - Second Beach North,0028 Davie & Beach,24 Hour,1549,525,4000,4137,8,9,0,0
2/25/2018 17:00,2/25/2018 17:00,1170,0101 Stanley Park - Vancouver Aquarium,0041 Cardero & Robson,24 Hour,0,1458,3768,3839,7,6,0,0
2/25/2018 17:00,2/25/2018 17:00,294,0037 Hornby & Nelson,0025 Homer & Robson,365 Day Founding Plus,878,430,3858,3950,8,8,0,0
2/25/2018 17:00,2/25/2018 17:00,415,0101 Stanley Park - Vancouver Aquarium,0041 Cardero & Robson,24 Hour,2135,1334,3785,3906,7,6,0,0
2/25/2018 17:00,2/25/2018 17:00,1007,0115 Cypress & 16th,0079 Nelson & Richards,365 Standard,4326,856,3935,4130,7,9,0,0
2/25/2018 17:00,2/25/2018 17:00,1146,0198 6th & Main,0083 Aquatic Centre,24 Hour,5217,1267,3892,4159,8,11,0,0
2/25/2018 17:00,2/25/2018 17:00,142,0024 Hornby & Pender,0196 Drake & Hornby,365 Day Founding Standard,1441,604,3893,4072,8,9,0,0
2/25/2018 17:00,2/25/2018 17:00,210,0063 Robson & Granville,0137 Beach & Seymour,365 Day Founding Plus,1641,641,3787,3977,7,8,0,0
2/25/2018 17:00,2/25/2018 17:00,112,0063 Robson & Granville,0087 Broughton & Burnaby,Archived Monthly Standard,1821,761,3932,4071,8,10,0,0
2/25/2018 17:00,2/25/2018 17:00,404,0063 Robson & Granville,0087 Broughton & Burnaby,Archived Monthly Standard,0,794,3761,3842,6,7,0,0
2/25/2018 17:00,2/25/2018 17:00,194,0060 Bidwell & Burnaby,0083 Aquatic Centre,90 Day,1515,703,3976,4059,6,7,0,0
2/25/2018 17:00,2/25/2018 17:00,557,0063 Robson & Granville,0137 Beach & Seymour,365 Day Founding Plus,1627,598,3976,4137,8,10,0,0
2/25/2018 17:00,2/25/2018 17:00,153,0012 Dunsmuir & Richards,0027 Beatty & Nelson,365 Day Founding Standard,1049,514,3856,3940,6,8,0,0
2/25/2018 17:00,2/25/2018 17:00,137,0035 Coal Harbour Community Centre,0209 Stanley Park - Information Booth,365 Day Founding Plus,1741,557,3752,3881,8,10,0,0
2/25/2018 17:00,2/25/2018 17:00,6,0159 Vine & 4th,0039 Helmcken & Burrard,365 Standard,2971,788,3748,3945,7,9,0,0
2/25/2018 17:00,2/25/2018 17:00,1,0165 Columbia & 4th,0044 Richards & Beach,365 Corporate Plus,4173,1108,3742,3956,7,8,0,0
2/25/2018 17:00,2/25/2018 17:00,454,0165 Columbia & 4th,0044 Richards & Beach,365 Day Founding Plus,4167,1075,3856,4087,8,10,0,0
2/25/2018 17:00,2/25/2018 17:00,1369,0204 York & Yew,0044 Richards & Beach,Archived Monthly Plus,2489,520,3734,3827,7,6,0,0
2/25/2018 17:00,2/25/2018 17:00,1548,0030 Abbott & Cordova,0030 Abbott & Cordova,Archived Monthly Standard,0,17,4008,4050,8,7,0,0
2/25/2018 17:00,2/25/2018 17:00,1468,0092 Chilco & Barclay,0048 Comox & Broughton,365 Plus,1094,375,3831,3987,7,6,0,0
2/25/2018 17:00,2/25/2018 17:00,286,0050 Bute & Comox,0032 Comox & Denman,365 Plus,876,211,3816,3992,7,9,0,0
2/25/2018 17:00,2/25/2018 17:00,1548,0030 Abbott & Cordova,0035 Coal Harbour Community Centre,Archived Monthly Standard,1999,635,3982,4124,8,10,0,0
2/25/2018 17:00,2/25/2018 17:00,268,0036 Bute & Robson,0063 Robson & Granville,365 Standard,761,224,3764,3997,7,6,0,0
2/25/2018 17:00,2/25/2018 17:00,492,0110 5th & Arbutus,0081 7th & Heather,365 Standard,2705,638,3744,3872,6,9,0,0
2/25/2018 17:00,2/25/2018 17:00,875,0102 Stanley Park - Second Beach North,0083 Aquatic Centre,24 Hour,2397,1272,3929,4105,7,8,0,0
2/25/2018 17:00,2/25/2018 17:00,272,0037 Hornby & Nelson,0073 Ontario & 5th,365 Day Founding Standard,3336,710,3966,4161,7,10,0,0
2/25/2018 17:00,2/25/2018 17:00,385,0102 Stanley Park - Second Beach North,0083 Aquatic Centre,24 Hour,2387,1007,3826,4029,7,8,0,0
2/25/2018 17:00,2/25/2018 17:00,682,0092 Chilco & Barclay,0083 Aquatic Centre,365 Standard,1886,459,3552,3711,7,9,0,0
2/25/2018 17:00,2/25/2018 18:00,872,0035 Coal Harbour Community Centre,0083 Aquatic Centre,24 Hour,5045,1383,3821,4100,7,9,0,0
2/25/2018 17:00,2/25/2018 18:00,268,0063 Robson & Granville,0601 Olympic Village Station,365 Day Founding Plus,2962,1275,3855,4067,7,6,0,0
2/25/2018 17:00,2/25/2018 17:00,815,0209 Stanley Park - Information Booth,0035 Coal Harbour Community Centre,365 Day Founding Plus,1737,515,3926,4074,7,8,0,0
2/25/2018 17:00,2/25/2018 18:00,1146,0083 Aquatic Centre,0209 Stanley Park - Information Booth,24 Hour,4984,1297,4063,4237,11,8,0,0
2/25/2018 17:00,2/25/2018 17:00,213,0012 Dunsmuir & Richards,0129 Richards & Robson,Archived Monthly Standard,396,171,3998,4063,6,7,0,0
2/25/2018 17:00,2/25/2018 18:00,1365,0035 Coal Harbour Community Centre,0083 Aquatic Centre,24 Hour,4945,1203,3666,3934,7,8,0,0
2/25/2018 17:00,2/25/2018 17:00,119,0134 14th & Main,0001 10th & Cambie,Archived Monthly Plus,1425,271,3837,3979,7,9,0,0
2/25/2018 17:00,2/25/2018 17:00,213,0129 Richards & Robson,0017 Marinaside & Davie,Archived Monthly Standard,1345,655,3995,4103,7,8,0,0
2/25/2018 17:00,2/25/2018 17:00,411,0017 Marinaside & Davie,0174 1st & Ontario,365 Day Founding Standard,2074,609,3816,4003,8,9,0,0
2/25/2018 17:00,2/25/2018 18:00,720,0102 Stanley Park - Second Beach North,0209 Stanley Park - Information Booth,24 Hour,1966,781,3958,4093,7,7,0,0
2/25/2018 17:00,2/25/2018 18:00,1173,0102 Stanley Park - Second Beach North,0209 Stanley Park - Information Booth,24 Hour,1960,804,3789,3890,7,7,0,0
2/25/2018 17:00,2/25/2018 17:00,330,0064 Expo & Smithe,0019 Robson & Hornby,365 Day Founding Plus,1129,404,3948,4055,8,8,0,0
2/25/2018 17:00,2/25/2018 17:00,103,0066 Anderson & 2nd,0069 7th & Granville,365 Day Founding Plus,929,343,3916,4026,8,10,0,0
2/25/2018 17:00,2/25/2018 18:00,431,0001 10th & Cambie,0172 10th & Columbia,365 Day Founding Plus,7647,3255,3853,4190,6,7,0,0
2/25/2018 17:00,2/25/2018 17:00,1087,0187 Bute & Davie,0036 Bute & Robson,24 Hour,641,452,3769,3890,9,9,0,0
2/25/2018 17:00,2/25/2018 17:00,753,0187 Bute & Davie,0036 Bute & Robson,24 Hour,639,430,3816,3976,7,8,0,0
2/25/2018 17:00,2/25/2018 18:00,791,0014 Canada Place,0047 Chilco & Beach,Archived Monthly Standard,3418,731,3951,4200,7,8,0,0
2/25/2018 17:00,2/25/2018 18:00,815,0035 Coal Harbour Community Centre,0014 Canada Place,365 Day Founding Plus,1384,472,3939,4067,8,8,0,0
2/25/2018 17:00,2/25/2018 17:00,614,0050 Bute & Comox,0032 Comox & Denman,Archived Monthly Standard,861,208,3806,3990,6,8,0,0
2/25/2018 17:00,2/25/2018 18:00,1431,0063 Robson & Granville,0036 Bute & Robson,365 Day Founding Standard,824,558,3890,3969,7,8,0,0
2/25/2018 17:00,2/25/2018 18:00,1164,0012 Dunsmuir & Richards,0010 Stamp's Landing,365 Day Founding Standard,4719,962,3935,4177,6,10,0,0
2/25/2018 17:00,2/25/2018 17:00,337,0063 Robson & Granville,0063 Robson & Granville,365 Standard,0,15,3735,3816,7,6,0,0
2/25/2018 17:00,2/25/2018 18:00,633,0002 Burrard Station,0041 Cardero & Robson,365 Plus,1129,353,3734,3874,7,8,0,0
2/25/2018 17:00,2/25/2018 18:00,337,0063 Robson & Granville,0033 Robson & Denman,365 Standard,1649,378,3702,3863,7,9,0,0
2/25/2018 17:00,2/25/2018 18:00,1087,0036 Bute & Robson,0026 Beatty & Robson,24 Hour,1400,509,3774,3910,10,9,0,0
2/25/2018 18:00,2/25/2018 18:00,753,0036 Bute & Robson,0026 Beatty & Robson,24 Hour,1400,488,3889,4008,8,9,0,0
2/25/2018 18:00,2/25/2018 18:00,1283,0079 Nelson & Richards,0005 Dunsmuir & Beatty,365 Day Founding Standard,1123,458,3937,4061,7,8,0,0
2/25/2018 18:00,2/25/2018 18:00,1146,0209 Stanley Park - Information Booth,0031 Morton & Denman,24 Hour,9881,3138,4153,4298,9,9,0,0
2/25/2018 18:00,2/25/2018 18:00,690,0010 Stamp's Landing,0204 York & Yew,24 Hour,3305,925,4034,4213,6,9,0,0
2/25/2018 18:00,2/25/2018 18:00,896,0209 Stanley Park - Information Booth,0031 Morton & Denman,365 Plus,9740,3066,3756,3990,8,7,0,0
2/25/2018 18:00,2/25/2018 18:00,1181,0010 Stamp's Landing,0204 York & Yew,24 Hour,3344,889,4059,4287,7,9,0,0
2/25/2018 18:00,2/25/2018 18:00,232,0083 Aquatic Centre,0057 Marinaside & Cooperage,24 Hour,3632,955,3932,4076,7,9,0,0
2/25/2018 18:00,2/25/2018 18:00,1365,0083 Aquatic Centre,0057 Marinaside & Cooperage,24 Hour,3885,902,3727,4000,8,9,0,0
2/25/2018 18:00,2/25/2018 18:00,903,0134 14th & Main,0001 10th & Cambie,365 Standard,1431,449,3705,3808,6,8,0,0
2/25/2018 18:00,2/25/2018 18:00,806,0134 14th & Main,0001 10th & Cambie,365 Standard,1449,423,3861,3997,6,8,0,0
2/25/2018 18:00,2/25/2018 18:00,213,0017 Marinaside & Davie,0148 Quebec & Milross,Archived Monthly Standard,1627,377,4022,4142,7,9,0,0
2/25/2018 18:00,2/25/2018 18:00,1028,0187 Bute & Davie,0032 Comox & Denman,365 Standard,1037,289,3879,3989,7,9,0,0
2/25/2018 18:00,2/25/2018 18:00,1343,0187 Bute & Davie,0032 Comox & Denman,365 Standard,1035,273,3977,4084,7,9,0,0
2/25/2018 18:00,2/25/2018 18:00,881,0044 Richards & Beach,0044 Richards & Beach,365 Day Founding Plus,0,17,3648,3787,6,5,0,0
2/25/2018 18:00,2/25/2018 18:00,881,0044 Richards & Beach,0204 York & Yew,365 Day Founding Plus,2515,896,3661,3814,7,8,0,0
2/25/2018 18:00,2/25/2018 18:00,426,0132 14th & Ontario,0011 Ontario & Seawall,365 Standard,1531,363,3956,4093,6,8,0,0
2/25/2018 18:00,2/25/2018 18:00,492,0081 7th & Heather,0139 Burrard & 4th,365 Standard,2611,824,3737,3914,6,8,0,0
2/25/2018 18:00,2/25/2018 18:00,154,0040 Cardero & Davie,0041 Cardero & Robson,365 Standard,696,206,3861,3921,7,8,0,0
2/25/2018 18:00,2/25/2018 18:00,815,0014 Canada Place,0030 Abbott & Cordova,365 Day Founding Plus,818,255,3929,4055,7,8,0,0
2/25/2018 18:00,2/25/2018 18:00,367,0004 Yaletown-Roundhouse Station,0148 Quebec & Milross,365 Day Founding Plus,1882,522,3740,3850,7,8,0,0
2/25/2018 18:00,2/25/2018 18:00,1074,0058 Homer & Smithe,0011 Ontario & Seawall,Archived Monthly Plus,2144,833,3795,3998,7,8,0,0
2/25/2018 18:00,2/25/2018 18:00,698,0057 Marinaside & Cooperage,0601 Olympic Village Station,24 Hour,3201,782,3819,4000,7,10,0,0
2/25/2018 18:00,2/25/2018 18:00,4,0057 Marinaside & Cooperage,0601 Olympic Village Station,24 Hour,3148,701,3724,3913,8,9,0,0
2/25/2018 18:00,2/25/2018 18:00,1238,0187 Bute & Davie,0036 Bute & Robson,365 Day Founding Standard,618,176,3853,3943,6,8,0,0
2/25/2018 18:00,2/25/2018 18:00,815,0030 Abbott & Cordova,0054 Expo & Carrall,365 Day Founding Plus,790,230,3929,4047,8,9,0,0
2/25/2018 18:00,2/25/2018 18:00,1271,0174 1st & Ontario,0017 Marinaside & Davie,365 Day Founding Standard,2084,547,4019,4238,7,7,0,0
2/25/2018 18:00,2/25/2018 18:00,568,0196 Drake & Hornby,0024 Hornby & Pender,365 Standard,1427,474,3939,4076,6,8,0,0
2/25/2018 18:00,2/25/2018 18:00,1293,0174 1st & Ontario,0167 Cordova & Columbia,365 Plus,1631,578,3953,4121,7,7,0,0
2/25/2018 18:00,2/25/2018 18:00,1459,0063 Robson & Granville,0032 Comox & Denman,365 Day Founding Plus,2113,499,3927,4080,7,9,0,0
2/25/2018 18:00,2/25/2018 18:00,1354,0010 Stamp's Landing,0011 Ontario & Seawall,365 Standard,1359,422,3764,3898,6,8,0,0
