Departure,Return,Bike,Departure station,Return station,Formula,Covered distance (m),Duration (sec.),Departure battery voltage (mV),Return battery voltage (mV),Departure temperature (C),Return temperature (C),Stopover duration (sec.),Number of bike stopovers
2021-02-07 21:00,2021-02-07 21:00,1487,0148 Creekside Park North,0173 1st & Columbia,Archived Monthly Plus,1163,368,3831,4003,5,7,0,0
2021-02-07 20:00,2021-02-07 21:00,2037,0193 Science World,0143 South False Creek Seawall,365 Corporate Standard Renewal,2489,468,3697,3853,6,9,0,0
2021-02-07 20:00,2021-02-07 21:00,1955,0063 Robson & Granville,0025 Homer & Robson (Vancouver Public Library),30 Day Pass,2046,846,3877,4024,7,8,0,0
2021-02-07 20:00,2021-02-07 20:00,919,0138 Richards & Helmcken,0055 Keefer & Columbia,365 Plus,2121,488,3877,4030,10,10,0,0
2021-02-07 20:00,2021-02-07 20:00,1841,0140 Burrard & 7th,0134 14th & Main,365 Standard,4088,1043,3758,3945,6,8,0,0
2021-02-07 20:00,2021-02-07 20:00,1187,0030 Abbott & Cordova,0053 Keefer & Abbott,365 Standard,369,137,3642,3790,7,6,0,0
2021-02-07 20:00,2021-02-07 21:00,2046,0248 St George & Broadway,0217 Smithe & Burrard,365 Standard,4490,1802,3723,3847,6,8,0,0
2021-02-07 20:00,2021-02-07 20:00,304,0011 Ontario & Seawall,0017 Marinaside & Davie,30 Day Pass,1870,590,3993,4127,6,7,0,0
2021-02-07 20:00,2021-02-07 20:00,2002,0280 Triumph & Victoria,0030 Abbott & Cordova,365 Standard,3352,778,3881,4119,4,7,0,0
2021-02-07 20:00,2021-02-07 20:00,713,0234 Station & National,0228 Keefer & Hawks,30 Day Pass,2011,362,3856,3956,5,7,0,0
2021-02-07 20:00,2021-02-07 21:00,1681,0137 Beach & Seymour,0099 Vancouver Art Gallery - North Plaza,365 Day Founding Plus,6224,3005,4088,4209,9,8,327,2
2021-02-07 20:00,2021-02-07 20:00,904,0033 Robson & Denman,0050 Bute & Comox,30 Day Pass,1204,608,3790,3943,7,7,0,0
2021-02-07 20:00,2021-02-07 20:00,904,0033 Robson & Denman,0033 Robson & Denman,30 Day Pass,114,52,3898,3919,7,6,0,0
2021-02-07 20:00,2021-02-07 20:00,1490,0187 Bute & Davie,0036 Bute & Robson,365 Corporate Plus Renewal,628,208,3594,3708,7,6,0,0
2021-02-07 20:00,2021-02-07 20:00,676,0048 Comox & Broughton,0040 Cardero & Davie,Community Pass,367,85,3674,3715,6,8,0,0
2021-02-07 20:00,2021-02-07 20:00,1628,0017 Marinaside & Davie,0173 1st & Columbia,365 Standard,2425,547,3769,3926,7,8,0,0
2021-02-07 20:00,2021-02-07 20:00,538,0048 Comox & Broughton,0040 Cardero & Davie,365 Corporate Standard Renewal,369,100,4074,4164,7,6,0,0
2021-02-07 20:00,2021-02-07 20:00,481,0025 Homer & Robson (Vancouver Public Library),0089 Burrard & Drake,30 Day Pass,1506,584,3706,3848,8,8,0,0
2021-02-07 20:00,2021-02-07 20:00,934,0025 Homer & Robson (Vancouver Public Library),0089 Burrard & Drake,30 Day Pass,2,953,3595,3715,8,6,0,0
2021-02-07 20:00,2021-02-07 20:00,640,0089 Burrard & Drake,0256 Prince Edward & 16th,365 Plus,6605,1694,3705,4053,7,8,0,0
2021-02-07 20:00,2021-02-07 20:00,258,0235 Charles & Commercial,0237 Glen & 6th,365 Plus,2003,1452,3528,3655,6,8,751,1
2021-02-07 20:00,2021-02-07 20:00,314,0057 Marinaside & Cooperage,0174 1st & Manitoba,365 Day Founding Plus,2082,442,3452,3581,8,11,0,0
2021-02-07 20:00,2021-02-07 20:00,622,0252 Woodland & Graveley,0225 McLean & Pender,365 Corporate Plus,1147,232,3684,3898,5,7,0,0
2021-02-07 19:00,2021-02-07 20:00,919,0064 Expo & Smithe,0138 Richards & Helmcken,365 Plus,1860,3237,3821,3964,8,9,2710,1
2021-02-07 19:00,2021-02-07 19:00,2166,0099 Vancouver Art Gallery - North Plaza,0199 Georgia & Main,365 Corporate Plus Renewal,2186,474,3866,4026,7,9,0,0
2021-02-07 19:00,2021-02-07 19:00,1311,0113 Arbutus & 16th,0065 Cypress & Cornwall,365 Plus,2064,569,3814,3934,6,8,0,0
2021-02-07 19:00,2021-02-07 19:00,1759,0113 Arbutus & 16th,0065 Cypress & Cornwall,365 Corporate Plus,2093,585,3805,3930,6,9,0,0
2021-02-07 19:00,2021-02-07 19:00,2038,0001 10th & Cambie,0258 13th & St George,365 Standard,2131,806,3607,3771,6,6,0,0
2021-02-07 19:00,2021-02-07 19:00,2084,0055 Keefer & Columbia,0064 Expo & Smithe,365 Plus,0,307,3676,3711,7,6,0,0
2021-02-07 19:00,2021-02-07 19:00,963,0087 Broughton & Burnaby,0138 Richards & Helmcken,Community Pass,1533,464,3929,4088,7,8,0,0
2021-02-07 19:00,2021-02-07 19:00,2132,0017 Marinaside & Davie,0199 Georgia & Main,24 Hour,1897,641,3853,4021,7,8,0,0
2021-02-07 19:00,2021-02-07 19:00,1877,0028 Davie & Beach,0005 Dunsmuir & Beatty,365 Plus,4202,1105,3868,4080,7,7,0,0
2021-02-07 19:00,2021-02-07 20:00,1681,0036 Bute & Robson,0137 Beach & Seymour,365 Day Founding Plus,4137,2560,4132,4190,10,8,349,2
2021-02-07 19:00,2021-02-07 19:00,131,0032 Comox & Denman,0035 Coal Harbour Community Centre,24 Hour,1735,704,3653,3874,7,9,0,0
2021-02-07 19:00,2021-02-07 19:00,1889,0099 Vancouver Art Gallery - North Plaza,0088 Harwood & Bute,365 Plus,1592,659,3856,4022,8,6,0,0
2021-02-07 19:00,2021-02-07 19:00,38,0198 5th & Main,0081 7th & Heather,365 Corporate Standard,1607,356,3673,3802,7,9,0,0
2021-02-07 19:00,2021-02-07 19:00,529,0227 Campbell & Hastings,0192 7th &  Alder,Archived Monthly Standard,5070,1272,3706,4048,7,8,0,0
2021-02-07 19:00,2021-02-07 19:00,1955,0063 Robson & Granville,0063 Robson & Granville,30 Day Pass,396,683,3906,3968,7,7,0,0
2021-02-07 19:00,2021-02-07 19:00,679,0089 Burrard & Drake,0137 Beach & Seymour,365 Plus,696,257,4126,4200,2,9,0,0
2021-02-07 19:00,2021-02-07 19:00,1089,0134 14th & Main,0256 Prince Edward & 16th,365 Standard,504,234,3328,3592,6,5,0,0
2021-02-07 19:00,2021-02-07 19:00,351,0001 10th & Cambie,0248 St George & Broadway,365 Standard,2327,898,3608,3789,6,7,0,0
2021-02-07 19:00,2021-02-07 19:00,131,0035 Coal Harbour Community Centre,0032 Comox & Denman,24 Hour,1408,491,3723,3831,6,9,0,0
2021-02-07 19:00,2021-02-07 19:00,1844,0300 Bute & Barclay,0187 Bute & Davie,30 Day Pass,465,264,3584,3687,6,7,0,0
2021-02-07 19:00,2021-02-07 19:00,1505,0193 Science World,0236 Keith & 6th,365 Standard,2621,900,3947,4130,7,9,0,0
2021-02-07 19:00,2021-02-07 19:00,499,0193 Science World,0236 Keith & 6th,365 Standard,2652,911,3926,4148,7,9,0,0
2021-02-07 19:00,2021-02-07 19:00,2031,0074 10th & Main,0176 10th & Ontario,365 Standard,2,137,3586,3640,7,6,0,0
2021-02-07 19:00,2021-02-07 19:00,1955,0037 Hornby & Nelson,0063 Robson & Granville,30 Day Pass,481,196,3895,3982,7,8,0,0
2021-02-07 19:00,2021-02-07 19:00,350,0126 Thurlow & Pendrell,0032 Comox & Denman,365 Standard,1214,385,3715,3832,8,9,0,0
2021-02-07 19:00,2021-02-07 19:00,1889,0033 Robson & Denman,0099 Vancouver Art Gallery - North Plaza,365 Plus,1645,719,3837,3997,7,6,0,0
2021-02-07 19:00,2021-02-07 19:00,601,0053 Keefer & Abbott,0215 Princess & Union,365 Standard,1368,399,3784,3914,8,10,0,0
2021-02-07 19:00,2021-02-07 19:00,1453,0066 Anderson & 2nd,0047 Chilco & Beach,30 Day Pass,3857,988,3706,3910,8,8,0,0
2021-02-07 19:00,2021-02-07 19:00,2001,0053 Keefer & Abbott,0025 Homer & Robson (Vancouver Public Library),365 Standard,3712,1347,3573,3748,7,8,0,0
2021-02-07 19:00,2021-02-07 19:00,1089,0180 Columbia & 14th,0134 14th & Main,365 Standard,702,302,3531,3687,5,4,0,0
2021-02-07 19:00,2021-02-07 19:00,863,0207 Alberni & Jervis,0041 Cardero & Robson,365 Corporate Plus Renewal,504,140,3763,4021,7,7,0,0
2021-02-07 19:00,2021-02-07 19:00,1876,0176 10th & Ontario,0257 Prince Edward & 14th,365 Plus,1078,381,3835,3929,7,6,0,0
2021-02-07 19:00,2021-02-07 19:00,561,0199 Georgia & Main,0084 Sunset Beach West,Community Pass,4541,1199,4061,4282,8,9,0,0
2021-02-07 19:00,2021-02-07 19:00,1877,0176 10th & Ontario,0028 Davie & Beach,365 Plus,6268,1355,3724,4022,6,8,0,0
2021-02-07 18:00,2021-02-07 19:00,1118,0010 Stamps Landing,0177 Quebec & 1st,Community Pass,1545,643,3569,3729,8,8,0,0
2021-02-07 18:00,2021-02-07 18:00,152,0222 Adanac & McLean,0225 McLean & Pender,365 Plus,336,115,3702,3850,7,6,0,0
2021-02-07 18:00,2021-02-07 19:00,1876,0172 10th & Columbia,0176 10th & Ontario,365 Plus,604,311,3843,3935,6,6,0,0
2021-02-07 18:00,2021-02-07 19:00,2031,0211 14th & Alder,0074 10th & Main,365 Corporate Plus,155,1352,3586,3673,7,6,0,0
2021-02-07 18:00,2021-02-07 18:00,509,0170 8th & Yukon,0081 7th & Heather,365 Day Founding Standard,608,228,3843,4055,6,6,0,0
2021-02-07 18:00,2021-02-07 19:00,1681,0050 Bute & Comox,0036 Bute & Robson,365 Day Founding Plus,5570,2779,4117,4214,9,9,489,2
2021-02-07 18:00,2021-02-07 18:00,737,0215 Princess & Union,0053 Keefer & Abbott,365 Standard,1423,388,3853,4003,7,10,0,0
2021-02-07 18:00,2021-02-07 18:00,1138,0069 7th & Granville,0140 Burrard & 7th,365 Day Founding Plus,592,209,3698,3832,7,6,0,0
2021-02-07 18:00,2021-02-07 18:00,389,0215 Princess & Union,0053 Keefer & Abbott,365 Standard,1431,454,3403,3502,8,8,0,0
2021-02-07 18:00,2021-02-07 18:00,1227,0148 Creekside Park North,0009 Spyglass & Seawall,30 Day Pass,1513,524,3640,3745,7,9,0,0
2021-02-07 18:00,2021-02-07 19:00,140,0019 Robson & Hornby,0037 Hornby & Nelson,30 Day Pass,1506,1377,3616,3766,9,9,0,0
2021-02-07 18:00,2021-02-07 18:00,437,0006 Olympic Village Station,0173 1st & Columbia,Archived Monthly Standard,722,206,3666,3781,7,6,0,0
2021-02-07 18:00,2021-02-07 19:00,816,0081 7th & Heather,0081 7th & Heather,365 Plus,12740,3783,3616,3918,7,7,0,0
2021-02-07 18:00,2021-02-07 18:00,337,0064 Expo & Smithe,0053 Keefer & Abbott,30 Day Pass,782,235,3984,4088,8,9,0,0
2021-02-07 18:00,2021-02-07 18:00,1125,0055 Keefer & Columbia,0148 Creekside Park North,30 Day Pass,502,207,3663,3742,8,9,0,0
2021-02-07 18:00,2021-02-07 18:00,152,0240 2nd & Commercial,0222 Adanac & McLean,365 Plus,3018,936,3582,3834,7,9,0,0
2021-02-07 18:00,2021-02-07 18:00,1125,0213 Pender & Gore,0055 Keefer & Columbia,30 Day Pass,441,242,3666,3735,7,8,0,0
2021-02-07 18:00,2021-02-07 18:00,933,0066 Anderson & 2nd,0170 8th & Yukon,365 Plus,3203,921,4113,4288,8,8,0,0
2021-02-07 18:00,2021-02-07 18:00,2033,0187 Bute & Davie,0002 Burrard Station (Melville & Dunsmuir),365 Standard,1270,321,4022,4142,8,10,0,0
2021-02-07 18:00,2021-02-07 18:00,593,0260 10th & Fraser,0298 6th & Carolina,30 Day Pass,571,173,3777,3893,6,8,0,0
2021-02-07 18:00,2021-02-07 18:00,1955,0065 Cypress & Cornwall,0037 Hornby & Nelson,365 Standard,2168,663,3853,3992,7,8,0,0
2021-02-07 18:00,2021-02-07 18:00,1315,0065 Cypress & Cornwall,0037 Hornby & Nelson,30 Day Pass,2178,669,3719,3860,7,9,0,0
2021-02-07 18:00,2021-02-07 18:00,131,0036 Bute & Robson,0035 Coal Harbour Community Centre,24 Hour,2240,591,3698,3827,7,10,0,0
2021-02-07 18:00,2021-02-07 18:00,140,0126 Thurlow & Pendrell,0019 Robson & Hornby,30 Day Pass,3050,1744,3706,3764,8,10,0,0
2021-02-07 18:00,2021-02-07 18:00,1380,0221 Glen & Union,0253 Charles & Woodland,Community Pass,1100,547,3389,3545,8,6,0,0
2021-02-07 18:00,2021-02-07 18:00,819,0032 Comox & Denman,0040 Cardero & Davie,365 Standard,418,166,3718,3835,8,9,0,0
2021-02-07 18:00,2021-02-07 18:00,276,0174 1st & Manitoba,0218 Carrall & Seawall,365 Plus,1170,281,3998,4138,8,10,0,0
2021-02-07 18:00,2021-02-07 18:00,466,0016 Pender & Burrard,0092 Chilco & Barclay,365 Plus,2711,627,3766,3898,8,10,0,0
2021-02-07 18:00,2021-02-07 18:00,152,0225 McLean & Pender,0240 2nd & Commercial,365 Plus,1958,584,3665,3806,7,9,0,0
2021-02-07 18:00,2021-02-07 18:00,1702,0246 Glen & Broadway,0244 10th & Commercial,Community Pass,963,251,3650,3768,7,9,0,0
2021-02-07 18:00,2021-02-07 18:00,1229,0193 Science World,0212 Union & Dunlevy,30 Day Pass,1057,687,3647,3839,8,5,0,0
2021-02-07 18:00,2021-02-07 18:00,1768,0199 Georgia & Main,0017 Marinaside & Davie,24 Hour,1899,816,3814,3963,9,10,0,0
2021-02-07 18:00,2021-02-07 18:00,509,0081 7th & Heather,0170 8th & Yukon,365 Day Founding Standard,608,221,3913,4048,7,6,0,0
2021-02-07 18:00,2021-02-07 18:00,1095,0254 Grandview Bike Lane & Commercial,0237 Glen & 6th,30 Day Pass,1051,324,3795,3927,8,8,0,0
2021-02-07 18:00,2021-02-07 18:00,2001,0055 Keefer & Columbia,0053 Keefer & Abbott,Community Pass,492,146,3584,3690,7,8,0,0
2021-02-07 18:00,2021-02-07 18:00,2062,0272 Pender & Victoria,0273 Victoria & 4th,365 Standard,1566,427,3911,4056,7,10,0,0
2021-02-07 18:00,2021-02-07 18:00,276,0009 Spyglass & Seawall,0174 1st & Manitoba,365 Plus,1249,297,4056,4172,8,10,0,0
2021-02-07 17:00,2021-02-07 18:00,933,0155 Arbutus & McNicoll,0066 Anderson & 2nd,365 Plus,2932,1316,4008,4256,8,9,0,0
2021-02-07 17:00,2021-02-07 18:00,679,0137 Beach & Seymour,0089 Burrard & Drake,365 Plus,796,435,4188,4217,3,8,0,0
2021-02-07 17:00,2021-02-07 19:00,602,0173 1st & Columbia,0066 Anderson & 2nd,365 Day Founding Plus,2856,4491,3727,3868,8,7,0,0
2021-02-07 17:00,2021-02-07 18:00,1229,0073 Ontario & 5th,0193 Science World,30 Day Pass,927,342,3744,3863,7,7,0,0
2021-02-07 17:00,2021-02-07 18:00,1681,0096 Nicola & Robson,0050 Bute & Comox,365 Day Founding Plus,6489,3272,4051,4214,8,9,906,3
2021-02-07 17:00,2021-02-07 18:00,121,0187 Bute & Davie,0021 Cordova & Granville,365 Day Founding Plus,1941,609,3676,3814,8,10,0,0
2021-02-07 17:00,2021-02-07 18:00,1540,0066 Anderson & 2nd,0054 Expo & Carrall,365 Corporate Plus Renewal,4200,943,4022,4232,8,7,0,0
2021-02-07 17:00,2021-02-07 17:00,276,0053 Keefer & Abbott,0009 Spyglass & Seawall,365 Plus,2450,505,3956,4177,7,10,0,0
2021-02-07 17:00,2021-02-07 18:00,858,0099 Vancouver Art Gallery - North Plaza,0092 Chilco & Barclay,Community Pass,2164,615,3584,3719,8,10,0,0
2021-02-07 17:00,2021-02-07 18:00,1085,0055 Keefer & Columbia,0079 Nelson & Richards,24 Hour,2397,811,3698,3793,8,9,0,0
2021-02-07 17:00,2021-02-07 18:00,1264,0009 Spyglass & Seawall,0054 Expo & Carrall,365 Plus,2050,748,3911,4056,10,7,0,0
2021-02-07 17:00,2021-02-07 18:00,753,0244 10th & Commercial,0190 Melville & Bute,365 Plus,7330,3096,3645,3835,8,10,1109,2
2021-02-07 17:00,2021-02-07 17:00,588,0015 Granville & Georgia,0005 Dunsmuir & Beatty,30 Day Pass,876,311,3745,3927,9,10,0,0
2021-02-07 17:00,2021-02-07 17:00,691,0015 Granville & Georgia,0005 Dunsmuir & Beatty,30 Day Pass,853,294,3800,3906,8,10,0,0
2021-02-07 17:00,2021-02-07 17:00,753,0244 10th & Commercial,0244 10th & Commercial,365 Plus,40,62,3587,3702,8,8,0,0
2021-02-07 17:00,2021-02-07 17:00,753,0244 10th & Commercial,0244 10th & Commercial,365 Plus,67,44,3629,3747,8,8,0,0
2021-02-07 17:00,2021-02-07 17:00,933,0113 Arbutus & 16th,0155 Arbutus & McNicoll,365 Plus,2391,638,4009,4204,8,10,0,0
2021-02-07 17:00,2021-02-07 18:00,192,0096 Nicola & Robson,0096 Nicola & Robson,365 Day Founding Plus,3789,2783,3776,3906,8,8,0,0
2021-02-07 17:00,2021-02-07 17:00,1871,0019 Robson & Hornby,0089 Burrard & Drake,30 Day Pass,992,462,3779,3708,8,9,0,0
2021-02-07 17:00,2021-02-07 18:00,1005,0228 Keefer & Hawks,0219 Hawks & Union,Community Pass,878,1913,3766,3882,8,8,0,0
2021-02-07 17:00,2021-02-08 7:00,853,0027 Beatty & Nelson,0027 Beatty & Nelson,30 Day Pass,7428,51029,3802,4009,9,2,0,0
2021-02-07 17:00,2021-02-07 17:00,2064,0132 14th & Ontario,0107 8th & Ontario,30 Day Pass,643,264,3689,3766,7,8,0,0
2021-02-07 17:00,2021-02-07 17:00,1231,0014 Canada Place,0035 Coal Harbour Community Centre,30 Day Pass,1366,380,3560,3732,9,8,0,0
2021-02-07 17:00,2021-02-07 17:00,981,0012 Dunsmuir & Richards,0236 Keith & 6th,30 Day Pass,5006,1136,3557,3716,8,11,0,0
2021-02-07 17:00,2021-02-07 17:00,1364,0174 1st & Manitoba,0057 Marinaside & Cooperage,365 Day Founding Plus,2044,404,3671,3840,9,11,0,0
2021-02-07 17:00,2021-02-07 18:00,2123,0035 Coal Harbour Community Centre,0035 Coal Harbour Community Centre,24 Hour,2054,1346,3689,3837,8,8,0,0
2021-02-07 17:00,2021-02-07 18:00,1815,0035 Coal Harbour Community Centre,0035 Coal Harbour Community Centre,24 Hour,2207,1394,3763,3840,8,8,0,0
2021-02-07 17:00,2021-02-07 17:00,1946,0047 Chilco & Beach,0083 Aquatic Centre,24 Hour,1549,382,4077,4214,8,10,0,0
2021-02-07 17:00,2021-02-07 17:00,509,0170 8th & Yukon,0081 7th & Heather,365 Day Founding Standard,608,223,3845,4055,7,7,0,0
2021-02-07 17:00,2021-02-07 17:00,1445,0114 Cypress & 14th,0282 14th & Fraser,365 Day Founding Plus,4670,1483,3716,3876,7,9,0,0
2021-02-07 17:00,2021-02-07 17:00,44,0215 Princess & Union,0137 Beach & Seymour,365 Standard,3720,769,3679,3869,8,11,0,0
2021-02-07 17:00,2021-02-07 17:00,1906,0047 Chilco & Beach,0083 Aquatic Centre,24 Hour,1545,515,3842,3997,9,11,0,0
2021-02-07 17:00,2021-02-07 17:00,1145,0108 1st & Chestnut,0154 Kitsilano Beach Park,30 Day Pass,1180,337,3653,3764,8,9,0,0
2021-02-07 17:00,2021-02-07 17:00,1186,0138 Richards & Helmcken,0138 Richards & Helmcken,24 Hour,2677,1144,3906,4037,9,10,0,0
2021-02-07 17:00,2021-02-07 17:00,841,0136 David Lam Park - West,0215 Princess & Union,365 Standard,3344,1249,3632,3756,10,8,0,0
2021-02-07 17:00,2021-02-07 17:00,737,0136 David Lam Park - West,0215 Princess & Union,365 Standard,3318,1060,3847,4008,10,10,0,0
2021-02-07 17:00,2021-02-07 17:00,753,0283 15th & Knight,0244 10th & Commercial,365 Plus,1198,413,3705,3750,7,10,0,0
2021-02-07 17:00,2021-02-07 17:00,679,0083 Aquatic Centre,0137 Beach & Seymour,365 Standard,1339,731,4126,4250,2,9,0,0
2021-02-07 17:00,2021-02-07 17:00,578,0066 Anderson & 2nd,0218 Carrall & Seawall,24 Hour,3994,938,4009,4192,9,10,0,0
2021-02-07 17:00,2021-02-07 17:00,628,0138 Richards & Helmcken,0138 Richards & Helmcken,24 Hour,2738,1177,3818,4037,9,9,0,0
2021-02-07 17:00,2021-02-07 17:00,2011,0066 Anderson & 2nd,0218 Carrall & Seawall,24 Hour,3979,903,3698,3847,9,11,0,0
2021-02-07 17:00,2021-02-07 17:00,976,0066 Anderson & 2nd,0218 Carrall & Seawall,24 Hour,3963,902,3964,4143,9,11,0,0
2021-02-07 17:00,2021-02-07 17:00,2064,0180 Columbia & 14th,0132 14th & Ontario,30 Day Pass,504,243,3640,3771,8,7,0,0
2021-02-07 17:00,2021-02-07 17:00,543,0050 Bute & Comox,0089 Burrard & Drake,365 Plus,853,282,3586,3590,7,9,0,0
2021-02-07 17:00,2021-02-07 17:00,137,0208 Arbutus Greenway & Broadway,0297 6th & Prince Edward,365 Corporate Plus Renewal,4682,1318,3995,4150,9,11,0,0
2021-02-07 17:00,2021-02-07 17:00,970,0217 Smithe & Burrard,0047 Chilco & Beach,30 Day Pass,3252,1004,3852,4040,8,10,0,0
2021-02-07 17:00,2021-02-07 17:00,1736,0136 David Lam Park - West,0066 Anderson & 2nd,365 Corporate Standard,5905,1323,4022,4254,9,10,0,0
2021-02-07 17:00,2021-02-07 17:00,444,0202 14th & Oak,0166 Alder & 11th,365 Plus,671,239,3750,3839,7,9,0,0
2021-02-07 17:00,2021-02-07 17:00,1320,0202 14th & Oak,0166 Alder & 11th,365 Plus,657,246,3950,4047,8,9,0,0
2021-02-07 17:00,2021-02-07 17:00,933,0202 14th & Oak,0113 Arbutus & 16th,365 Plus,2166,617,3958,4146,8,9,0,0
2021-02-07 17:00,2021-02-07 17:00,1965,0039 Helmcken & Burrard,0004 Yaletown-Roundhouse Station,365 Standard,908,279,3726,3829,9,11,0,0
2021-02-07 17:00,2021-02-07 17:00,2064,0072 14th & Cambie,0180 Columbia & 14th,30 Day Pass,461,168,3692,3769,8,9,0,0
2021-02-07 17:00,2021-02-07 17:00,1137,0036 Bute & Robson,0187 Bute & Davie,365 Standard,616,294,3776,3956,9,9,0,0
2021-02-07 17:00,2021-02-07 17:00,1163,0119 3rd & Quebec,0108 1st & Chestnut,365 Plus,3789,2127,3808,3950,9,9,852,1
2021-02-07 17:00,2021-02-07 17:00,1962,0148 Creekside Park North,0148 Creekside Park North,365 Corporate Plus,6189,1957,3545,3732,11,10,0,0
2021-02-07 17:00,2021-02-07 17:00,737,0060 Bidwell & Burnaby,0136 David Lam Park - West,365 Standard,2348,655,3792,3943,9,11,0,0
2021-02-07 17:00,2021-02-07 17:00,841,0060 Bidwell & Burnaby,0136 David Lam Park - West,365 Standard,2358,739,3706,3758,9,10,0,0
2021-02-07 17:00,2021-02-07 17:00,1838,0050 Bute & Comox,0036 Bute & Robson,365 Standard,418,328,3233,3171,8,6,0,0
2021-02-07 17:00,2021-02-07 17:00,1871,0089 Burrard & Drake,0019 Robson & Hornby,30 Day Pass,1002,341,3763,3848,9,10,0,0
2021-02-07 17:00,2021-02-07 17:00,933,0106 Heather & 14th,0202 14th & Oak,365 Plus,590,208,3984,4066,8,9,0,0
2021-02-07 17:00,2021-02-07 17:00,466,0016 Pender & Burrard,0016 Pender & Burrard,365 Plus,2848,1240,3748,3868,8,12,157,1
2021-02-07 17:00,2021-02-07 17:00,74,0040 Cardero & Davie,0032 Comox & Denman,365 Standard,430,154,3872,3979,8,9,0,0
2021-02-07 17:00,2021-02-07 17:00,63,0193 Science World,0057 Marinaside & Cooperage,30 Day Pass,1386,541,3689,3805,10,12,0,0
2021-02-07 17:00,2021-02-07 17:00,351,0257 Prince Edward & 14th,0001 10th & Cambie,365 Standard,1782,459,3520,3790,7,10,0,0
2021-02-07 17:00,2021-02-07 17:00,1049,0235 Charles & Commercial,0249 7th & Woodland,365 Plus,1486,1917,3652,3848,8,9,1374,1
2021-02-07 17:00,2021-02-07 17:00,1266,0031 Morton & Denman,0041 Cardero & Robson,365 Standard,1674,397,3990,4129,10,12,0,0
2021-02-07 17:00,2021-02-07 17:00,1412,0031 Morton & Denman,0031 Morton & Denman,365 Plus,12999,2561,4013,4322,10,10,0,0
2021-02-07 17:00,2021-02-07 17:00,679,0057 Marinaside & Cooperage,0083 Aquatic Centre,30 Day Pass,2605,841,4126,4250,4,10,0,0
2021-02-07 17:00,2021-02-07 17:00,319,0084 Sunset Beach West,0045 Beach & Hornby,Community Pass,916,239,3932,4048,9,11,0,0
2021-02-07 17:00,2021-02-07 17:00,1364,0028 Davie & Beach,0174 1st & Manitoba,24 Hour,5607,1388,3673,3829,10,11,0,0
2021-02-07 17:00,2021-02-07 17:00,864,0028 Davie & Beach,0174 1st & Manitoba,365 Standard,5615,1391,3898,4058,11,12,0,0
2021-02-07 17:00,2021-02-07 17:00,1776,0012 Dunsmuir & Richards,0150 Alexander & Main,365 Corporate Plus,1476,440,3877,4035,8,10,0,0
2021-02-07 17:00,2021-02-07 17:00,1961,0057 Marinaside & Cooperage,0218 Carrall & Seawall,365 Plus,9848,2814,3711,3969,9,10,0,0
2021-02-07 17:00,2021-02-07 17:00,933,0072 14th & Cambie,0106 Heather & 14th,365 Plus,561,249,3932,4053,8,8,0,0
2021-02-07 17:00,2021-02-07 17:00,933,0072 14th & Cambie,0072 14th & Cambie,365 Plus,0,20,3930,4027,8,7,0,0
2021-02-07 17:00,2021-02-07 17:00,2064,0130 Heather & 16th,0072 14th & Cambie,30 Day Pass,1086,694,3676,3808,8,6,0,0
2021-02-07 17:00,2021-02-07 17:00,2082,0193 Science World,0173 1st & Columbia,365 Corporate Plus,943,2016,3969,4158,10,7,0,0
2021-02-07 17:00,2021-02-07 17:00,1990,0050 Bute & Comox,0052 Cambie & Water,30 Day Pass,3022,971,3518,3674,9,10,0,0
2021-02-07 17:00,2021-02-07 17:00,2010,0197 1st & Scotia,0242 8th & Commercial,24 Hour,2552,1141,3542,3631,8,7,0,0
2021-02-07 17:00,2021-02-07 17:00,1113,0132 14th & Ontario,0132 14th & Ontario,365 Corporate Standard Renewal,5868,1727,3534,3719,8,10,0,0
2021-02-07 17:00,2021-02-07 17:00,2130,0066 Anderson & 2nd,0174 1st & Manitoba,24 Hour,3502,1315,3990,4177,10,9,0,0
2021-02-07 17:00,2021-02-07 17:00,292,0197 1st & Scotia,0242 8th & Commercial,365 Corporate Plus Renewal,2464,1176,3976,4103,9,9,0,0
2021-02-07 17:00,2021-02-07 17:00,651,0179 11th & Kingsway,0281 Windsor & 14th,Community Pass,1253,404,3777,3881,9,6,0,0
2021-02-07 17:00,2021-02-07 17:00,1487,0193 Science World,0148 Creekside Park North,24 Hour,1733,1540,3887,4013,9,7,0,0
